gene,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
LYN,0.0458446385297049,-0.003809317458563481,0.03160072227647246,0.053693478127406484,-0.027884339914943004,-0.0805140390369363,0.01427293043094165,0.0018312357265428516,0.012117410354878592,0.008347298961156095
TCEAL4,-0.004713248890467686,0.005315437714278569,-3.678585762786092e-4,-0.004636439058697308,-0.01529763179403732,0.03271907362370245,-0.013739925524039692,-0.008210649921859626,0.011251444332852592,0.018578635327409315
ILF3-AS1,-0.007988280914156206,0.001564611278998687,-0.0023753207841704684,-0.019924896813394058,-0.03940169848639781,0.019428260099656487,0.01807666151606882,0.00527047726629193,0.016333204445163087,0.008414279935622817
GALK1,0.023495674911147072,-0.007760301459010837,0.0039001542517591746,-0.006195484122752195,-0.004789826323019512,0.013390066281963861,-0.023867080729095033,0.0013311466607704907,-0.00821791802241572,-5.683251560837068e-4
SNAP47,-0.004210942501390149,-0.0018628307182365243,0.0021053320961863693,-0.003382380460001186,-0.012397260770707545,0.012400130814076132,0.005699863039540882,0.005881680392426186,0.02141545752339642,0.0032186285732593986
UBIAD1,-0.010895407675364606,-0.001272488760737234,-0.0018906956117934806,-0.011875864187073365,-0.019018722885012107,0.0016813704567782675,0.01835499932288184,0.004796991082388661,-0.007648191561608075,0.01356606272544685
RNF168,0.0044015037632072155,-0.01226343286634905,-0.002300277949545099,-0.003978407643653254,-5.921374305497518e-4,0.0020786949723949236,0.01807659021227804,0.008573350267151654,0.01391248928839195,0.01591127977693751
RORA,-0.023229238920024133,-0.03467469872212039,-0.004522958864308859,-0.017027094542271987,-0.013720029951804942,0.012437648192909987,-0.046954859563112857,0.013401736326909022,0.05246968423372646,0.030696739283832795
ATXN3,0.0015547959679613089,0.0018246088929707953,0.004556550603453484,0.0021101690531610314,-0.014113682476099081,-0.017840658370133978,-0.008701722325461929,0.004969880390971829,-0.019748939464911637,0.04498874031761102
GLTP,0.010086759334010424,-0.004105455855202542,0.0059161693077505444,0.0015668416799413678,0.0013129959848077826,0.019260752389769573,0.020927511429206187,-0.033268188410411646,0.007990680291929063,-0.013509942690972396
NANS,0.03181065575477611,-0.012685621409266136,0.010832187760526626,-6.77212209241436e-4,-0.027540884568795578,-0.011861400595528322,0.005229676288227283,-0.046429258020146594,-0.023369035688758817,0.015052573514051667
CTA-29F11.1,-0.003893730552786378,-0.0014468954141040268,-0.006050719297249362,-0.011739122476336851,-0.016822036521507426,0.030227854547562008,0.027223008522077968,-0.02950408062639175,-0.0011015915954816604,0.03909175823932103
AKTIP,-0.016140385539739847,-0.0032094487219090696,-0.012703868598731044,-0.01127268077547037,-0.023768246753331137,0.009072462477234313,0.015398550751790079,-0.007012841505127153,-0.014963122221463156,0.01145625900105147
NRBF2,0.004866158587277435,-0.010943567384352353,-0.0037101329362557007,5.387333978971345e-4,-0.016994975256711464,0.008951842279153983,0.005930983182609131,0.011879530182366418,-0.01955557350891732,-0.012812640831193099
ARHGEF2,0.004846657171234316,-0.0010606549527319648,0.012625543809613855,0.009881746001425953,-0.020114384352114545,0.011765411566557934,0.01255443434525551,0.010859570658823765,0.0052730032470155895,0.005490490650704636
SNX5,0.010096541531527748,-0.014456167337074747,0.020709503950339537,0.017280683751727182,-0.025505054543647657,-0.016240563942032608,-0.017001223421352105,0.004048159770282781,0.008214234497506117,6.23604622213572e-4
CDC5L,0.004907344848833275,-0.013322036088229888,0.008101409941688162,0.0064204155997543136,-0.008503742218390564,0.016231447193297527,0.025524254515352847,0.0017558016889601166,-0.013309604118038982,0.024648709968828734
SYCE1,0.0057247385295870565,-0.005519143853643447,8.626874367260082e-4,9.08226511794346e-4,-0.018528385672953663,-0.011341921281545451,0.005794273515764376,-0.006569633376368452,-0.017197235474917607,-0.006179521888425571
PWP1,-0.007012036795610699,0.003694175473083172,0.014999578210880939,0.012050822866620885,-0.011862108373195155,0.011308716435508253,0.010804156937380816,0.009379544112543367,5.881958162028755e-4,0.021537688522177016
COMMD8,-0.005999678875984114,-0.022901296108069947,0.016685523860803898,0.011169364957214479,-0.02728057763447941,0.008264281454485834,-0.0326636432444952,-0.006336482572066491,0.036419848363799086,0.04323621014530611
DNAJC10,-0.0017480299715759268,0.0031602134608866017,0.01379315235054642,0.013569718336818595,0.002452013535297435,0.01649612231609007,0.0020326553796829556,0.0063596091658413055,0.017395974591906803,-0.0077991903094238755
SNX20,0.00669988475246437,-0.007156214120922305,0.005946669824425158,0.00842285683792833,-0.043910114957511126,0.001562216471250614,-0.009951477466387165,0.017449047384135635,-0.012472823708786262,0.01312352081368217
BOLA3,-0.014206174608242902,-0.01672913821119429,-0.005085175279877207,-0.0064894829333831,-0.01456045302490367,0.009877486067083528,0.0033489595693727042,-0.0059343566520001926,0.018343632407358566,0.016369364205199178
NUDCD1,-0.005077431792067579,0.0017762683625649077,0.0052934429526516,0.0011693388347695315,-0.019793809088734248,-9.164475175660189e-4,-0.02094340732288025,-0.002825696884133588,0.00906762455654917,0.03373013818756348
PPT1,0.03094976986125201,-0.0046831298691120925,-0.0032969636519167857,-0.012719017117874614,-0.03531294891264457,0.01665058230728177,0.02409164843894181,-0.0320762026620602,0.02102603415719144,0.02932515841924243
C5orf56,-0.004896875549872642,-0.045207489964931694,0.022067716455724116,0.02897327331628551,0.019600497664556352,-0.0036696027667930515,0.007249430908534668,0.023259893695353417,0.0019234590095281012,-0.04813764387133133
FAM212B,0.007982468830578203,1.9702239080500463e-4,-0.03206090938563086,0.02215178118556062,-0.010984170769531863,-0.004527495273596091,0.012638619760333257,0.010945820130318933,0.035735862361552545,0.009136648437588405
RP11-532F6.3,-1.744949505976061e-4,3.730696442337554e-5,0.001705353873407372,0.004989080833717572,-0.004259553814147507,0.004807007003074858,0.012083219481855693,-0.01326960803604949,-0.01153800892641319,0.019902947771968205
BEX4,-0.010834342553010221,-0.006269362171035459,0.0038747710448689974,-0.0032109505170768112,-0.012932253136080582,0.016750811009222658,0.058804973099090066,-0.022371467036068786,0.0010577092284125213,0.00883273698670709
NDUFB6,0.007999602478014463,-0.021081541619446448,0.003058601137608079,0.003140272146791099,-0.02321605902020597,-0.019756902146357537,0.017757450594846746,-0.00805982776697028,0.008744862653174708,-0.008782539521460951
PIGU,-0.004285182145365337,-0.007839609856276906,0.004585169042983326,0.004871179352529387,-0.01609026867218372,-0.0017470917811159025,0.0012842370175695599,0.011634367985603423,0.0027070390599981263,0.026455901802127143
TASP1,-0.008142451112237215,0.009509114920260619,0.008322502435921492,0.005645127453642767,-0.009176984859886252,2.735351738421587e-4,0.007930097670542204,-0.0015555728662615684,-0.019478689616223878,-0.006279282776052594
ST7L,0.0021178840059432073,-4.4488790873143226e-4,-0.012167910195991971,-0.002145791458686055,-0.012568095480143548,0.00376622445376235,-0.01320105335425859,0.004265963045977619,0.021059968245492448,0.038636402193168
DIMT1,-0.007910056254632728,-0.008684181444537198,2.884866579546906e-4,-0.009455440215934988,-0.01460371603750661,0.006865725679370066,-0.014767738660973046,-0.008772820975193649,-0.007572025016577608,-0.06523483414557485
ALG5,-0.005365210185088463,-0.015269527231685955,0.007649878328795022,0.00512334489764094,-0.010812548357301766,0.00515630605742976,-0.0011892914913305228,0.009845342678206621,0.006436258607327194,-0.01478337076554019
CD96,-0.019462435022653095,-0.0231663783024339,-0.004592340749125151,-0.014400766762263772,-0.029638085483686287,0.021478523309833287,0.016362049047476922,0.019060291603940772,0.015498562220104968,0.00699238496822444
ZNF350,0.001809319594811219,0.004464472467549179,0.002687200438958305,-0.002943725420544421,-0.0052643803128583685,7.068587928218507e-4,0.004581500606969766,-0.014610709616403645,0.006222570185685128,0.008501963559522476
HMGCL,8.565894269846124e-4,-0.007000259669165294,0.006997163427730334,0.005154191435144502,-0.015268853901914311,-0.0096743693510315,0.03550598278119076,-0.0040207779756268195,-0.01705867765012564,-0.00576894242262346
BNIP2,9.009120055866447e-4,-0.002744592122644472,9.067716629015322e-4,0.019380755920446826,-0.0018183746365543338,0.020954393381468005,0.01616840863092593,0.026382567442232725,0.02327659134406474,-0.0017157218542585748
RASD1,0.0013958477369407332,-0.004323298854547879,-8.787402340384821e-5,-0.0036400949822374537,-0.011472020539128854,0.013835320053777102,0.0032933806837240087,-0.007806550495567121,-0.0021860681531689907,0.004195747442917621
PDCD2L,-7.218273426370675e-4,-0.0013416276976801597,0.010150424802235223,0.006288847935170285,-0.007921971760435529,0.008189952720330101,1.4360277187195348e-5,-0.0018692331823926551,-0.013555558923693652,0.0028360443435695016
SYVN1,5.382785074695263e-4,0.011505674058437807,0.015550572473240284,0.01811180107461995,-0.002638399821694875,0.012332205407972394,-0.0034873930944830708,2.2537342618769615e-4,-7.230037304576661e-4,-0.017263660122113854
ZNF561,-1.4979281833526367e-4,7.711635133312629e-4,2.7196254527105503e-4,-0.005065959640315518,-0.0064049338189862675,0.011194200416523109,0.006324040044133386,7.65381130487041e-4,-7.636501201857365e-4,0.021566861332764906
POLR2E,0.01035511470208962,-0.016936635647240197,0.006393240810925518,0.023958257231219485,-0.010861770230500598,0.010789861610170662,0.007243451136704991,-0.011303205157625063,-0.010054203758319061,0.0051878497237186
GNPAT,6.059584770493738e-4,-0.003795036678917383,0.006826509685454916,-0.0022118896993434584,-0.0050871048093972795,0.021848436201662765,-0.010456536163942811,-0.013559050398196475,-0.0019846724776160503,-0.03175102585372764
SERPINA1,0.1045561695607225,-0.004400122910609579,0.0015463655471909196,-0.013217678444821686,-0.028653171196986054,-0.062439622180494016,-0.0031019966372071925,0.011038511394332057,0.0010043584674885417,0.008408700433879797
GALT,-0.010689374078258299,-0.0077697631327556535,0.0019261747119383621,-0.008668912948254602,-0.01069310298941144,0.004151138934218607,0.017573816316079457,0.011937026568146786,-2.4621362977687687e-4,-0.014023505025967832
RASGRP2,-0.0014350254140484218,0.007609279082304838,0.006639437624657865,0.030239729943620893,-0.038878140366613835,-0.021414123406276565,0.013746871528804399,0.03584522945560949,0.0010976124310959478,0.0217585773839672
RELB,0.007473620766842662,0.013588193214045051,0.0103201082787535,0.012236537285822422,-0.0015574119282810103,0.0098628199000735,-0.0074882808033797255,0.022286189384330527,0.027808983668992,0.019132011068872315
C4orf3,4.5212171803201356e-4,-0.013160168349240284,-0.005381056123550455,0.013561458609271248,-0.034462382053076966,-0.009903181662166506,0.018144819632018683,0.005242372138750586,-0.0014164018777005692,-0.0440276783480146
RCHY1,-0.0036472758140865097,-0.0106492212116469,0.009196814186447601,0.006199822243537535,-0.004898660329338174,0.019926410215684254,-0.023384577251462618,-3.6878851113318433e-4,5.22912653877775e-4,-0.007113034509724622
CPSF3L,-0.0034390513532166745,-0.011413666786724085,0.00660815753602504,0.008294667496839485,-0.00484490576538559,0.006946258173890296,-0.020547173003518823,-0.020234481840546145,-0.016537423599272325,-9.613230315807189e-4
U2SURP,-0.002773749568952621,-0.004304325444428884,0.008180410900566763,0.00661536486003964,-0.011634436700084972,-0.015248943384724113,-0.0056740634974873005,-0.004018248332888171,-0.015044010205123337,0.014915510247631922
TIMMDC1,0.007559179767026637,-0.01856158208477117,0.005101785671716791,0.010486352070033001,-0.016184551441028847,0.0071197028893564725,0.010262070804319647,9.567688772636798e-4,0.024923366569006733,0.049346449159391764
VPS13C,-6.648782193710486e-4,-0.004141780128928027,-0.0020750842354242504,0.004124593501390122,-0.011458981089776565,0.018413483752024846,-0.022776671440863445,0.015035579235771188,-0.004355458340244982,-0.009440321814648498
CKB,0.03430598861845401,-0.021332933067469553,0.010997133729921029,0.023159870720665554,-0.0829522864418166,-0.15989179254806468,-0.004064521431119136,-0.03971749631424711,-0.017421437077082495,0.04606559652721435
EXOC6,-0.001524864367188505,-0.00250986369201902,0.0015029823463759584,-0.0020545744699672656,3.3781872651993637e-4,0.00460570106914074,0.01850752155675098,-0.012078440041460971,9.016321931266008e-4,-0.0035244696110052777
C14orf80,0.003732684864375457,-0.01619250018814584,0.002502016749636213,5.284730052580392e-4,-0.004081656677032121,0.008252428489278185,-0.006091008096436523,-0.012691281397629667,-0.024258882148096957,-0.008168887331612102
CYLD,-0.012901883567756272,-0.0023557264428108646,0.001660440325456203,-0.011633484558710027,-0.04814138233678464,0.014382849859846817,0.002202546690448651,0.034824954236086336,0.022651778556406987,0.004204893602224255
TMEM248,-0.0032425997526216895,-0.01656206054302451,0.011926449450605668,0.007735876535633617,-0.011212854917724509,0.01042076315537897,-0.006556141089464261,0.00530977665073102,-0.011491266317070339,0.007348998479189448
FAM173A,0.0020867743208598587,-0.007754370650658335,0.00531839866012689,0.008839302034382242,-0.0031620825065779112,0.011067197474162564,-0.013582532411359273,-0.048264449114502866,0.004258584301064681,0.011666404966409348
PAXIP1-AS1,-0.01150913621486211,7.909605836355836e-4,5.889937233521323e-4,-0.004146082137775856,-0.008596017191422561,0.007255277807175661,0.011473204569711131,0.006588464020813776,-4.579965257363168e-4,0.003993853442859288
RP11-139H15.1,0.009575133217275909,-0.014293717492036244,0.005543061345320824,-0.0015800774361404571,-0.009545450929900372,0.006209638534190366,-0.01685571039607982,0.02914614309147702,-0.00599330934539053,-0.005999370422229414
TNFRSF13B,-0.0024389626231198463,0.02750268084817868,0.022818663450355804,0.038271846398157366,-0.009710111152423267,0.024788749493835412,-0.02242378100165572,0.0434046819011188,-0.03646160285079156,0.010532496369477595
MDP1,0.010714533187219929,-0.00896055806695903,-0.004011085793301864,-0.0014471722104486971,0.001588455016592474,-0.0034770930926791644,0.0058045888289128674,-0.007851967923119057,0.0077368258691843175,0.03977571114691889
STX4,-0.0014076201530394564,-0.017003357653512904,0.005491029380012613,0.012279067652415607,-0.010521337939460645,0.017395387958148052,-0.02730758074639823,0.009104431305057366,0.0030141824070462515,-0.014061187294102589
EREG,0.024496382637288535,0.004326193929939071,-0.0021567754792597175,-0.01173111024321559,0.021335577092124178,0.040746905377482386,-0.0067771368351586215,0.009394585798014731,0.020811512004274238,-0.009658202121966494
DUS3L,-0.005998482311108403,-0.006997224710192603,0.004355155473904492,-0.00388441825274644,-0.011939431751986043,0.0056452414956262124,-0.006309873942528319,-0.025044740042226857,0.022614361866566526,0.013807277164577251
BAG5,-0.0014244611594470711,-0.009426579797440948,0.00532730765795151,0.004448488207507778,-0.01461277912867725,-0.006352626962988052,-0.0036151204399063074,-0.029888914682729226,0.0038004220707760317,0.018708862698352847
HOOK2,-0.0015107914639826032,0.014162712179395165,0.004649184083074173,0.0026200779231941545,-0.018392319125665642,5.953521696647989e-4,0.0025778346172597986,0.009970978635565335,0.005686409769513282,-0.010552714373857451
NR3C1,-0.00402528732209207,-9.604602360736818e-4,0.009598625018342341,5.112676534374648e-4,-0.012332934085915204,0.01567579842098918,0.021242552793329154,0.020258671812799108,0.016608744250972036,0.002470413908143076
CCDC69,0.010668973335196036,-0.015633350963124962,0.008568538034261471,0.0045684043483729345,0.005070166209067295,0.02354622029202665,0.029165816225191994,0.010962032255771997,-0.025872379159422625,0.011645858395281782
PDIA3,-0.004806272806198857,-0.06288089907685515,0.02165164607834366,0.031437424956500204,-0.014139083333981929,0.02465050843266032,0.015504198196416371,-0.0013084802564376512,-0.003244568222986339,0.001643063525944333
LYRM2,-0.002189346840863113,-0.01912642856537677,0.009858885214933378,0.005957137115593376,-0.024049566680313293,0.004621039219770107,0.024999140153450665,0.014572132422012251,0.0075067027458694206,0.0037975765933434165
DEDD,0.00548095174753651,-0.0066088451229299626,0.0015662749327456165,-0.0042216437825895875,-0.016834378297623145,0.005139184415306561,0.00686064344551138,0.010953883177375494,0.0055958472056582935,0.004983032714483881
THEM4,-0.0122818991518484,-0.007957530722640618,-0.005599254773921867,-0.015528891328583268,-0.033655485799223214,0.0022122250982019712,-0.018197367763916394,-0.00318116375587447,-0.014081113824977471,-0.008618470904477808
SRPR,-0.004774870148561563,-0.014812535426795826,0.013234565641668942,0.009772048824716833,-0.011956172257618051,0.007572840010438203,7.937210647630706e-4,0.014859214898589044,-0.0017626424035503021,0.01275799048756704
DECR1,0.015812339062382975,-0.0221659115357699,0.020834700134236734,0.015717020073872098,-0.02133879519234559,0.020474196568316505,-0.002545964908103681,0.021573074377966694,-0.010953339702064404,-0.01871337225912514
ATP6V0E2,-0.018411636858371046,-0.014847158164592833,-0.010926238440694788,-0.019491631364528656,-0.017984612530140432,0.008117275479752736,0.03212715189667208,-0.007963532276016344,-0.024839294605741215,0.00951028857973025
ARPC5L,-0.016031762487499213,-0.0635260414294392,0.025845774028222777,0.035457098487382106,0.01381683769970634,0.02355540638928741,-0.0036927208811258216,0.022489170344376357,-0.010386752854292509,-0.03893990384639154
SNRNP35,-1.505564150690199e-4,-0.015490276500594369,0.008051539328692372,0.005289101215902474,-0.004496937141266536,0.012525912150010858,0.024201269798270558,0.010684133029605946,-0.0062054839255171286,5.840668369574785e-5
NFU1,-0.0018953652029844743,-0.016127567312894487,0.01925146805508151,0.018556986420845085,-0.005651584726519668,3.088084823298403e-4,-0.015922566919406456,-0.0013915271903647412,-0.010532118352156953,0.032736539518651346
SDCCAG8,0.0014005623020758296,0.0020325112243931042,0.01203887215368434,0.007592455809337585,-0.008295673467128749,0.015110008620851864,0.022389736412860368,0.015480056335916327,0.014486359333913333,-0.0017493894766975719
PRDM2,-0.0011829762668439981,7.828367900352621e-4,0.009789192250951305,8.096527065395333e-4,-0.010005815285804081,0.011318956095168324,-0.008523721587410655,0.019511765100392812,0.0031040895167508222,0.012862745097805326
TRABD2A,-0.02285111526869456,0.00758638629797069,-0.01787868703095726,-0.037212031958708085,-0.04494670087557579,0.002052305408362378,0.072321854813854,-0.005741173486345099,0.00713987470818405,0.005786182246611032
SH3BGRL,0.03591225179837369,-0.005557801785705554,0.00540864995329277,0.037587663405548324,-0.040039765847528365,-0.004252463300392434,-9.940613929951155e-4,0.017658371060614377,-0.014337556928324608,0.019984433481361977
NOS3,-0.0014331790366755633,-0.0018865037009260478,-2.8134790532307e-4,-0.0010248219013921285,-0.004447401613754353,0.006598176257187918,0.014592259093106782,0.0040404902740859994,-9.073962528781335e-4,0.010415846766583334
GBP4,0.004886593877082814,-0.020495580516266765,0.010135133679917287,0.005379541541648389,-0.01939644276423672,-0.008008842094523691,0.012200285141794796,0.03219601597715895,0.004550820312941457,-0.03846389405518354
ITGB7,-0.01935194120968092,-0.04254726875595557,0.012721775481077465,0.00798427358914279,-0.009842444076819052,0.035506954765398266,0.013777373015938645,-0.009514379983893399,-0.014666286840215953,-0.005048098370571178
CRTC2,0.0016666381460255504,-0.0018879035134659054,0.0020348173336940663,-0.003669142932153464,-0.015307808617514762,0.003282174844326409,0.0058916375845677015,0.005793846810806216,0.020345992129976523,0.019078048164551803
CHPF2,1.7412939509190938e-4,-0.0017595542930040693,0.0028745011059073742,4.867343038631498e-4,0.0013112241246644378,-0.0022103682930019204,-8.855885849222977e-5,0.001235266933443505,0.0012301286365274278,-0.007098772100441677
ZNF330,0.004896104768434648,-0.005042889313649598,0.007344195272805339,0.0034016752149963543,-0.017366206161927005,0.009136590743209473,0.00495600686708907,0.012918350230821822,9.953122608886077e-4,0.026229152156276518
YPEL3,0.0012669521032526846,-0.005107401615850688,0.011930110191962266,0.004935023386190276,0.005101397102214666,0.013080629098561352,0.0071335922800548944,0.011727489357051698,0.029631544344077543,0.019239964749738228
CDV3,0.012059666378785038,-0.010877697604357235,8.023525056974737e-4,-0.0047054783759419684,-0.002173972300298584,-0.003307243518236898,0.0014968357767014043,0.009541099351955412,0.018465316092733323,0.03731703558489396
IFI44,0.01481314536167726,-0.015527904410730181,0.0032772230758233573,-0.00867187925812751,-0.008344938629024919,0.023306996032743714,0.02251434595418248,0.02476968524828037,0.04726245902420883,-0.09060957184258
SSX2IP,0.002200565353002015,-6.329160668881317e-4,-0.0286085192652945,0.026500106879475953,-0.01933041716552619,0.011077718115535337,0.013435535935945162,-0.007724708010579824,0.042898389346902516,0.012764663899108847
ZNF32,-0.011368290953978072,-0.009201964182203872,0.00652939096286421,-6.155513790084853e-4,-0.020896735730312015,0.008686960283888236,-4.4715912476248895e-4,0.015590279344151099,0.01856805961370582,-0.005736955390549545
FADS1,0.012112686496916292,-0.0060464742331231775,-4.996980797092436e-4,0.006179873755603047,-4.759324304686357e-4,0.011983015720821085,0.011601337960653046,-0.007407309887749799,-4.951562914114764e-4,-0.008177265435793345
PDXDC1,-0.0017833304099827772,-0.0062192560923137194,0.00490946226730573,-1.5777847725841735e-4,-0.014289390617938382,0.006450301225191724,-0.010444351228891806,0.00785426184126478,3.1295362161759327e-4,0.007119386690504316
DHX36,-0.004602570104873361,-0.010102661412400675,0.0035315496408033823,0.003605439279336385,-0.00768512712478643,0.004145298922190344,1.880840867397787e-4,-3.197549470139357e-4,0.010970313073174856,-0.02392738460892801
TNRC6B,-0.010649544734757117,-0.002186643474580494,0.0023288450676650974,-0.006266788554836473,-0.00843277543569418,0.010948793546244477,0.003992529934106789,-0.0015861209894187426,0.04847095429973726,0.021106678254722063
SPPL2A,0.009007065181560822,-0.03246689650301937,0.011999133827409096,0.01769025872322896,-9.027238338160713e-4,-9.521183745013875e-4,-0.00518179559734912,0.03310833467874051,-0.006729677201131225,-0.03394662965057587
DICER1,0.01300050050504282,-0.010705613702846076,0.004682790817862148,-0.00127710738292137,-0.0010836591639343954,0.016933399359448206,0.014866806927417271,0.01643962205318989,0.011437688897915575,0.008889706517442909
MADD,0.0020499784635921994,1.1784961028826056e-4,-0.007137143233186091,0.017230851811129367,-0.008323875904154671,-0.0053771984657244405,0.017280150519525708,0.00728114202947305,0.0032274933500798637,0.016834877631605166
EIF2AK4,0.019771617770823053,-0.0033518064877400633,9.763745265068387e-4,-4.020328718168001e-4,-0.017126835956605208,0.0027767878561714963,0.01591713453797816,0.001626795704260175,0.0011763988706385818,0.025411434544972515
RP11-432J24.2,0.003705479111085581,1.326722200427699e-4,0.0027191947320795032,0.0035671504348519134,-0.00580940977139374,-0.0031658699720983,0.0012380884812788488,-0.01307931762196675,-0.004359926239465657,-0.005768120260206315
SLC19A1,0.009679900969592316,9.619296568792606e-4,0.006183734704113566,-5.882349143204381e-4,-0.005303818601708942,0.013051522222857964,-0.01299966968079352,-0.005892777782455883,0.026895565663370643,0.005526220693377396
ARID4A,-0.0031479437030192997,-0.0029771382235230398,0.011623672052298277,0.003350780346968599,-0.0061444335746639826,-9.134544065413747e-4,-0.02650628321837725,0.018857601843634483,0.017826004795095902,-0.02205488120036386
MAPK1IP1L,-0.001950572093440719,-0.011637634147814227,0.006166386528769045,0.010440079789396858,-0.021717995283564967,-0.006064463580161332,-0.0067809676671634995,0.007081675347411333,0.002388576309037707,0.017674109703126006
NELFB,0.00660139154272868,-0.005040842088007576,0.0028701290240259626,-0.0012296758566337422,0.007933705927131635,0.01524079799326142,-0.007656855631576622,-0.008371599718349942,0.014181909343338133,0.01100111513475799
TANK,0.0074561166686890334,-0.006440092130264585,0.013896971928227241,0.009309591890495416,-0.04059003893706596,0.0043990389685113155,-0.02040400864652405,0.04014619453957956,-0.048676518580957874,0.005073439027604605
NEFH,0.0048796657533368495,-0.003937829722988711,0.0020523601912663834,0.0019583949167358058,-0.012206311897241074,0.005467209260863196,-0.009172925660358216,-0.006449436027262262,-0.011569286471610638,0.001626500621611434
ARPP19,-0.0012450232992585965,-0.0017499452811608719,0.003632822197668755,0.0068945439911839695,-0.01217571504759179,0.012630570902819046,-0.006096822104591542,0.03363490511932712,0.010704290313372425,-0.018087002705177973
CYTH2,0.003881390711944717,-0.013696601421158666,0.0031079617900058123,0.00269595620298673,-0.01608123980713414,0.0073954762360787674,0.001794442861509664,0.013813448137465113,-0.023809222456933114,-0.023397827143208337
XRRA1,-0.009487652278333225,-0.0034258780691225465,0.004378114715267432,-0.004254079135808454,-0.013227178570988016,-9.412836842545779e-4,-0.009499177685602492,0.013109961835654126,0.002040346279597375,-0.01244750222562144
C1orf123,0.008827149615115219,-0.01599109126918607,0.0063047923331754074,-0.0018563494978911742,-0.025352986453518384,0.0057498143795224445,0.011350775488761318,-0.02439550773064243,0.004944441041824465,0.02407350010025597
LMF2,0.0026645115681723512,-0.011230747210168285,0.005984926152501946,3.6591620183205274e-4,-0.02111599232121867,0.0071878244931182405,-0.00827662940408053,0.03728969491396529,-0.007557708632817164,-0.033213448161704476
PCNP,-0.017409938544012186,-0.005259884756727162,-0.0010312715184520522,0.005676163024885405,-0.041775431948872434,0.02103735987158761,0.020190485234474326,0.003261100720568669,0.0033621027862009555,0.014676158188431064
RETN,0.04216531219760563,0.007076095132579439,-0.010675450505367595,-0.02771200444638311,0.03172360539460417,0.010761972360325422,0.012425178576775053,0.046153249926442576,-0.025940465131142763,0.0338869052116288
RP11-589C21.6,-0.01366238728286531,-0.0012241007173007057,-0.004407774127832667,-0.013656813602446026,-0.024459437930908216,0.009113617396972166,0.011581977927516767,0.01455511041182649,0.03010639970924424,0.004408596160331455
NEXN,0.013672292311009228,0.005510226276793915,-0.040531298278578314,0.043318069561008775,-0.016907978917754397,0.0020497354863868956,0.024122480623991447,0.03511030589380962,0.04086451983846505,0.0018001870575027638
DUSP23,0.02330507874955719,-0.020429415804434237,0.00656048990491053,0.009134107472271306,-0.005162717968658389,0.025165784256695627,0.01302378487519478,-0.019409488818399295,-0.016562183142276563,-0.01998252332406901
TRIT1,-0.002772220804266407,-0.008803156708585513,0.0072350227524403754,0.005082068368240285,-0.008609716152825068,0.005364214207568492,0.009250028637276737,-0.0032694184526740945,0.017063858984838212,0.01481595253764919
MAP2K3,0.017274146677518736,-0.024560548786289587,0.013442001330823898,0.021977195850946082,-0.025901315127782897,-0.01734033661972322,-0.032761070914873014,0.004044748729238749,0.01858741436742612,0.04665434540734273
MIS18BP1,0.011854019172854995,-5.459646174342721e-4,0.017893994035800102,0.01666719423057158,-0.016426362005264643,-0.008294696821234565,-0.0159875387280707,0.0120062033258889,0.016562263893045687,0.020592768146781723
RAB9A,-8.587182571742269e-4,-0.023387935121225188,0.003482809665526758,-0.0014188220971161631,-0.003108538525023467,0.014726263100796947,-0.047615103350501176,0.02537541845781187,0.0058798127170173,0.0019028591714311876
BLZF1,-0.004068548117703644,-9.206803910213495e-4,5.466353851806715e-5,0.005875098437341806,8.878725984997982e-4,0.00355865400682661,-0.002123021576984074,-0.009627398328397194,0.04462013846448756,0.02685023051522724
RBPJ,0.0051412719869079965,-0.008812428546050475,-5.393146937166555e-4,-0.010197493006341792,-0.014485269085986786,0.018721875937733615,0.002362737735438483,-0.012668656422568156,0.015059368717689868,-0.01478357505682021
CHD7,-0.00774260884788616,0.0035567270863376198,0.005148585619970511,0.0018731631791809836,-0.011652812672053585,0.012883261671212497,-0.0015320854066803035,0.007644530964203464,-0.0010800603964113704,0.01648414876776179
MAGEH1,-0.010946848687840407,-0.005191402380766333,-7.073249526040981e-4,-0.01062781825225147,-0.02621099788242504,-0.0036913230516346395,0.03209878472196416,7.285039303717982e-4,-0.026444682310749094,0.0010441657866830222
KRBOX4,-0.006367464572274686,-0.005095458252927435,0.005968358775922682,9.271235754534633e-4,-0.005826368949706531,-0.007761404685922919,-3.98918113253936e-4,0.019742131806838432,-0.012986642840750611,-0.01539584817389835
PEMT,-0.0026481966452989985,-0.009310472847916215,0.0014811109261496159,-0.0027827944120285197,-0.009873996663663344,0.0021976565203693623,-0.015576455652272194,0.007587785240947028,-0.011831820523130625,-0.0016047437608406646
SFR1,0.0038713719591893345,-0.0015347202738008334,0.0035695086573678207,-0.005018659711695271,-2.5903525700088603e-4,0.0066236566475122395,-0.011956291787935728,-0.019398166336705235,0.001988714486573443,2.9607797110342853e-5
COG4,-0.005013988795387673,-0.006216851249258557,0.007239478836450378,0.00656985953800346,-0.02203091041563298,2.715265024114121e-4,0.0036973455210587455,0.02282257381177569,-0.016470110257125352,-0.005352144120833334
